timestamp_s,side,hip_angle,hip_angle_smooth,knee_angle,back_angle,knee_angle_smooth,back_angle_smooth,elbow_angle,elbow_angle_smooth,body_angle,body_angle_smooth,hip_lift,hip_lift_smooth,hip_angle_display,knee_angle_display,back_angle_display,elbow_angle_display,body_angle_display,tracking_score,tracking_ok,tracking_display,exercise,exercise_confidence,exercise_locked,strap_confidence,stage,rep_count,warnings,pose_detected,frame_index
3.9,left,175.28760802221768,177.9345094052408,179.54200447630473,176.65092741059638,179.22462095949638,175.85310883006528,171.76543466706298,171.89913253327526,175.06104281350622,177.6835750173354,-0.9954037131233244,-0.9982504224969627,177.9 deg,179.2 deg,175.9 deg,171.9 deg,177.7 deg,0.976,True,ok,rdl,0.7,True,0.0,up,1,,True,117
3.9333,left,173.8907684401463,177.31089710685538,179.1560488634504,177.17000767594845,179.17105253278024,176.3648853141279,172.06100584148862,171.72721527220597,173.47159440953342,176.96693674226415,-0.9930063209576239,-0.9972517581381543,177.3 deg,179.2 deg,176.4 deg,171.7 deg,177.0 deg,0.977,True,ok,rdl,0.7,True,0.0,up,1,,True,118
3.9667,left,172.28883917254808,176.30213363098392,179.23280662333113,179.44538622647426,179.12968973299274,177.0554596369987,172.9112745604934,171.87861084355362,171.90361823559996,175.86938816635777,-0.9899045173278296,-0.9958347791915502,176.3 deg,179.1 deg,177.1 deg,171.9 deg,175.9 deg,0.978,True,ok,rdl,0.7,True,0.0,up,1,,True,119
4.0,left,169.70327039598726,174.95490790613167,179.90512721491882,179.96043531735157,179.24754155676828,177.5120899573635,171.96014296547494,172.06481040527441,169.7521048634886,174.59422461291015,-0.9857394284713846,-0.9939286304906438,175.0 deg,179.2 deg,177.5 deg,172.1 deg,174.6 deg,0.979,True,ok,rdl,0.7,True,0.0,up,1,,True,120
4.0333,left,167.92388172655734,173.42930495479075,179.93147195674447,179.79632822721476,179.39282673832696,177.98321858300355,171.359866552111,172.03183279859724,167.888282485563,173.1406278032877,-0.9814309025499908,-0.9914732770724404,173.4 deg,179.4 deg,178.0 deg,172.0 deg,173.1 deg,0.98,True,ok,rdl,0.7,True,0.0,up,1,,True,121
4.0667,left,165.87780784731214,171.68649792269093,179.77271805743342,179.6422725522684,179.53044119144542,178.45282476229937,171.47204808610195,171.9350939546478,165.99431240719105,171.49895249863428,-0.9762281032080088,-0.9883676883966037,171.7 deg,179.5 deg,178.5 deg,171.9 deg,171.5 deg,0.981,True,ok,rdl,0.7,True,0.0,up,1,,True,122
4.1,left,163.6673891779748,169.80565211182054,179.18530647462154,179.11441375194596,179.53221195240062,178.82568159454283,172.00608078889906,171.9336933516617,164.0883775450043,169.73704753712667,-0.9700321649485648,-0.9845350215123896,169.8 deg,179.5 deg,178.8 deg,171.9 deg,169.7 deg,0.982,True,ok,rdl,0.7,True,0.0,up,1,,True,123
4.1333,left,160.87095479725022,167.74613022253945,178.40848440437568,179.02441589924263,179.3702805135536,179.16475137863517,171.83335858452622,171.94339676844217,161.68898203335698,167.82675313996248,-0.9625478826084516,-0.9798413314388364,167.7 deg,179.4 deg,179.2 deg,171.9 deg,167.8 deg,0.983,True,ok,rdl,0.7,True,0.0,up,1,,True,124
4.1667,left,156.19812998539453,165.21861044328918,176.22975854386283,178.08194132485292,178.95223903932683,179.29502761419297,174.21758096493897,172.2514789289351,158.12387079848918,165.63422119552757,-0.9505179311505055,-0.9737715614663909,165.2 deg,179.0 deg,179.3 deg,172.3 deg,165.6 deg,0.983,True,ok,rdl,0.7,True,0.0,up,1,,True,125
4.2,left,152.98501236848972,162.46092089985228,174.98206130485394,178.27251591085752,178.34498970811583,179.12747471196195,173.6885065334617,172.36251206793057,155.52778568691693,163.29481654571572,-0.9395059207585138,-0.9665717619564885,162.5 deg,178.3 deg,179.1 deg,172.4 deg,163.3 deg,0.984,True,ok,rdl,0.7,True,0.0,up,1,,True,126
4.2333,left,150.38020966546233,159.70048365263443,174.5332720223906,178.31321173279238,177.57758182346893,178.89215705702492,173.9260398922348,172.64335448603907,153.12128042747145,160.91898448342752,-0.928502932321879,-0.9583951196494163,159.7 deg,177.6 deg,178.9 deg,172.6 deg,160.9 deg,0.984,True,ok,rdl,0.7,True,0.0,up,1,,True,127
4.2667,left,148.57863083752562,156.93687638277274,174.65393555528703,178.17222260981504,176.82364805183215,178.66014196882495,173.57620727908628,172.9599745898927,151.25670927230635,158.5430454529623,-0.9191313012744596,-0.9494951766100547,156.9 deg,176.8 deg,178.7 deg,173.0 deg,158.5 deg,0.983,True,ok,rdl,0.7,True,0.0,down,1,,True,128
4.3,left,146.75026487510675,154.20437024388625,174.77407734889044,178.4640491863538,176.1095565220403,178.49182434512292,173.51901428817936,173.2523983330466,149.3518449936842,156.16555010817564,-0.9091838550338793,-0.9399174268708934,154.2 deg,176.1 deg,178.5 deg,173.3 deg,156.2 deg,0.983,True,ok,rdl,0.7,True,0.0,down,1,,True,129
4.3333,left,145.14895620734166,151.5588798195101,174.6858093276367,178.96466807229433,175.46677121532818,178.47043210517268,173.94427028771372,173.52928254716304,147.7809162861783,153.83591278548622,-0.8991045459314752,-0.9297849098684521,151.6 deg,175.5 deg,178.5 deg,173.5 deg,153.8 deg,0.983,True,ok,rdl,0.7,True,0.0,down,1,,True,130
4.3667,left,143.18902012399772,149.0328891519026,174.29796377394632,178.77858752409355,174.8795539824097,178.43531376586566,174.79662239771824,173.9526059490476,145.9947394646419,151.59387813281265,-0.8870734700010512,-0.9190028509245378,149.0 deg,174.9 deg,178.4 deg,174.0 deg,151.6 deg,0.983,True,ok,rdl,1.0,True,0.0,down,1,,True,131
4.4,left,141.0350711962674,146.86673789631303,173.7000421623464,177.86091158742101,174.51816592790735,178.40373808908967,174.4868668249756,173.99107535762423,144.1344139477443,149.5953842969919,-0.8738829185553678,-0.9080549919823752,146.9 deg,174.5 deg,178.4 deg,174.0 deg,149.6 deg,0.983,True,ok,rdl,1.0,True,0.0,down,1,,True,132
