timestamp_s,side,hip_angle,hip_angle_smooth,knee_angle,back_angle,knee_angle_smooth,back_angle_smooth,elbow_angle,elbow_angle_smooth,body_angle,body_angle_smooth,hip_lift,hip_lift_smooth,hip_angle_display,knee_angle_display,back_angle_display,elbow_angle_display,body_angle_display,tracking_score,tracking_ok,tracking_display,exercise,exercise_confidence,exercise_locked,strap_confidence,stage,rep_count,warnings,pose_detected,frame_index
0.6667,right,169.07280914405717,168.4155211791467,166.22083844067254,179.6960975559044,166.01929102277722,179.34884947625545,175.11276087984476,175.15049402519753,175.95779847558546,175.38884733101713,-0.028787390868117015,-0.02481634340404967,168.4 deg,166.0 deg,179.3 deg,175.2 deg,175.4 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,20
0.7,right,169.01500345127056,168.5859958578337,166.0243154519382,179.47548626971204,166.0839133620872,179.3994171013794,175.14279690939236,175.14560810745837,176.00423484672524,175.53160731407982,-0.027715779753099114,-0.025493016980022137,168.6 deg,166.1 deg,179.4 deg,175.1 deg,175.5 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,21
0.7333,right,169.19829825575528,168.74442476230448,166.12410125219543,179.5484585036842,166.14280233523797,179.43886284058433,175.09631330120095,175.13666480488442,176.1434405392058,175.66498932789113,-0.029297555825172274,-0.02627228191495722,168.7 deg,166.1 deg,179.4 deg,175.1 deg,175.7 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,22
0.7667,right,169.3470589516598,168.89329861085133,165.89644967632492,179.66720904766444,166.1286828472275,179.4869909784117,175.087292541507,175.12247891683924,176.40827676825893,175.82498390124107,-0.03177299580864842,-0.027397378725406714,168.9 deg,166.1 deg,179.5 deg,175.1 deg,175.8 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,23
0.8,right,169.45278705148326,169.04698006796357,165.68138454690975,179.7735806117364,166.07111150658642,179.5609896776262,175.09235969364676,175.11258916332244,176.62983177439926,176.01251849775375,-0.03389176655175705,-0.028827777247572604,169.0 deg,166.1 deg,179.6 deg,175.1 deg,176.0 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,24
0.8333,right,169.61667982299596,169.19779442466395,165.51580201049893,179.9476608437256,165.96566506036493,179.64429924803673,175.08290787934067,175.10551280820223,176.88227996880636,176.2210379590968,-0.0366099870885885,-0.030541567157920925,169.2 deg,166.0 deg,179.6 deg,175.1 deg,176.2 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,25
0.8667,right,169.96633958538715,169.38128232322987,165.20024299348847,179.64612216491514,165.80901919600404,179.67923071390604,175.0418811199885,175.09375890356017,177.3938320116264,176.48852776922962,-0.042340537500987034,-0.03291657334233849,169.4 deg,165.8 deg,179.7 deg,175.1 deg,176.5 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,26
0.9,right,169.8235488948723,169.4885308590606,164.8783991565817,179.78693754486721,165.61724215541963,179.6922078551864,175.0931182204018,175.09095280935395,177.41222263841834,176.69630264963436,-0.042353082647422435,-0.03485452931081069,169.5 deg,165.6 deg,179.7 deg,175.1 deg,176.7 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,27
0.9333,right,170.06318248535507,169.6382707210727,164.290873328602,179.85463003741117,165.3696075663716,179.74637125057203,175.10431010368407,175.08545469425283,177.9627917839158,176.97609649780438,-0.04856985847507714,-0.0378336834139504,169.6 deg,165.4 deg,179.7 deg,175.1 deg,177.0 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,28
0.9667,right,170.54335220060074,169.83042128462202,164.23104604504644,179.6215408457598,165.09917110820746,179.75681158515428,175.0940765266853,175.0851351550363,178.46774850091765,177.30814049233467,-0.053738939269066165,-0.04132530962022096,169.8 deg,165.1 deg,179.8 deg,175.1 deg,177.3 deg,0.99,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,29
1.0,right,170.84233979873633,170.0440328342044,164.23915355748676,179.43594077175226,164.86241451980203,179.72377326002396,175.11308157526,175.0888193027153,178.76314454102882,177.64455017415895,-0.05727556468726723,-0.04496853374573794,170.0 deg,164.9 deg,179.7 deg,175.1 deg,177.6 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,30
1.0333,right,171.02407574310544,170.26850264729333,163.70151250784963,179.2550641818599,164.57957565707915,179.6496994843273,175.14493502240623,175.09633006396663,179.21391021371142,178.01370423691782,-0.06223333856777488,-0.049017329748026195,170.3 deg,164.6 deg,179.6 deg,175.1 deg,178.0 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,31
1.0667,right,171.11829453083277,170.48301903412712,163.31702819018201,179.36943954928267,164.2654651113196,179.56709644226405,175.08505986227024,175.09663749009948,179.51422222749773,178.38969598815947,-0.064792038009887,-0.05304333702249742,170.5 deg,164.3 deg,179.6 deg,175.1 deg,178.4 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,32
1.1,right,171.3209667689134,170.6765372032023,163.29668594290453,179.56075967380002,163.99352838980758,179.55490180067616,175.1012697847096,175.1051215850596,179.72875795348895,178.72325683699697,-0.06631727652561296,-0.05646858545458683,170.7 deg,164.0 deg,179.6 deg,175.1 deg,178.7 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,33
1.1333,right,171.4802966225911,170.9132154500193,163.17714013712322,179.4422199696861,163.75049138702778,179.50565643279313,174.96837544343467,175.08730118835,179.9557653398252,179.08662008005507,-0.06657721384036798,-0.05992917562500762,170.9 deg,163.8 deg,179.5 deg,175.1 deg,179.1 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,34
1.1667,right,171.5558700248495,171.1264565270899,162.80892465663874,179.56120537911434,163.53878443389019,179.46373862446504,174.9161955918238,175.06042768665571,179.78693754486721,179.34721233161957,-0.06968676875605088,-0.06294587709371816,171.1 deg,163.5 deg,179.5 deg,175.1 deg,179.3 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,35
1.2,right,171.33677794980213,171.2398030626901,162.4336012294911,179.70063851987277,163.28200660309656,179.47503829219542,175.24774491638084,175.08238031375504,179.79729122072175,179.53714700587733,-0.07028132259147477,-0.0653090747112051,171.2 deg,163.3 deg,179.5 deg,175.1 deg,179.5 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,36
1.2333,right,171.37445046617512,171.31581887232423,162.05436865718372,179.33324036752316,162.96989447448186,179.460366805877,175.38399331770572,175.1210819912473,179.5661383554996,179.65186040794455,-0.07517588659259758,-0.06786626355482372,171.3 deg,163.0 deg,179.5 deg,175.1 deg,179.7 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,37
1.2667,right,171.25870241702742,171.3493369685988,161.70225899881325,178.8512414957758,162.6842868303338,179.4026778507221,175.37212661087113,175.15353793245657,179.48718140034347,179.690899148892,-0.07753798634099723,-0.0700526418081412,171.3 deg,162.7 deg,179.4 deg,175.2 deg,179.7 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,38
1.3,right,171.20976021042875,171.36240349425537,161.320212383546,178.17275804798874,162.3990274293858,179.2317233505373,175.37559871447007,175.19504348277084,179.33470934294124,179.6652544510982,-0.08081206741665087,-0.07234121743767889,171.4 deg,162.4 deg,179.2 deg,175.2 deg,179.7 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,39
1.3333,right,171.13385786591977,171.3356736509705,161.1634094042959,177.8280427931711,162.09427363815598,178.9841923675903,175.41221410436358,175.23946409986425,179.32681495412743,179.607834022618,-0.0827477351365741,-0.07468842581067335,171.3 deg,162.1 deg,179.0 deg,175.2 deg,179.6 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,40
1.3667,right,171.1172771047237,171.28381371984662,161.38769802879338,177.78742192748047,161.83863905125173,178.7477926472752,175.44869305518742,175.30808090154324,179.46477695825416,179.53769282525067,-0.08308645532452166,-0.07704688887983815,171.3 deg,161.8 deg,178.7 deg,175.3 deg,179.5 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,41
1.4,right,171.0983431079348,171.21845273171598,161.2623992083622,177.71929641291675,161.61770684435507,178.48466279496125,175.44576745001433,175.38373402414186,179.43420891687904,179.48730302125236,-0.08348003717628916,-0.07901735579701505,171.2 deg,161.6 deg,178.5 deg,175.4 deg,179.5 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,42
1.4333,right,171.1158617476278,171.18689327426247,161.28716431934373,177.6347872236721,161.45393014290545,178.18954118121832,175.43708772098464,175.41078299622814,179.43386318162825,179.4353847299533,-0.08394479239604224,-0.08096928005481041,171.2 deg,161.5 deg,178.2 deg,175.4 deg,179.4 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,43
